18:11:41,"RT @PortalRP10: SP registra 38 mil óbitos e 1,06 milhão casos de coronavírus - Leia mais no site https://t.co/NdGWopOykX https://t.co/XAMWm…",76
18:12:0,RT @CogLinus: Veja se você está na lista que pode pegar o covid e boa sorte ok ?,77
18:12:7,"Covid-19: A um dia dos 100 mil casos - o estado do surto em Portugal, em gráficos e mapas https://t.co/7oKWcAuLZl https://t.co/YiEHcupxxY",78
18:12:13,"🩺 Neste domingo (18), é o dia de homenagear essa profissão, que durante todo esse tempo tem salvado vidas: é o Dia… https://t.co/hAPw21Au2v",79
18:12:17,Covid-19: Brusque registra 58ª morte pela doença; confira boletim completo: https://t.co/vaRV2w0xLR https://t.co/9Lr5SbVtTo,80
18:12:45,"Fadiga, dor de cabeça, alterações de memória e olfato: sintomas em pacientes leves de Covid persistem em 75% dos ca… https://t.co/4NoVk0iJnG",81
18:12:46,"RT @arturrodrigues: Muito boa a entrevista, com ótimas perguntas e o candidato fugindo a todo custo de qualquer casca de banana.",82
18:12:49,Pazzuello não aceite esta droga.,83
18:12:49,"Alemanha reporta 4.915 novos casos de coronavírus, o maior número já registrado em um domingo no país desde o iníci… https://t.co/oegIi95P3S",84
18:12:54,Influenciador nega doença e depois morre vítima de COVID-19  https://t.co/3Z8gIQjhBZ,85
18:12:58,Influenciador nega doença e depois morre vítima de COVID-19  https://t.co/rWLzvIMEjC,86
18:13:3,Média móvel de mortes por Covid-19 no Brasil cai de novo e chega a 488. É o menor número desde 7 de maio. Dados for… https://t.co/hwvBlz1SnP,87
18:13:4,RT @EuSouJair2022: Amoêdo defende vacina obrigatória para covid e isolamento para quem se opor https://t.co/ZN42Lctttk #VacinaObrigatoriaNa…,88
18:13:7,"Na entrada de cada unidade haverá um totem de álcool em gel, tapete sanitizante e instruções para o uso obrigatório… https://t.co/lTFERF2ivA",89
18:13:17,"RT @Medicina_CFM: Neste Dia do Médico atípico, em meio a pandemia de Covid-19, a necessidade de se priorizar a saúde no país tem se tornado…",90
18:13:27,"RT @MarrattS: @VianaJoceli @gabrovskii @MarcosQuezado1 @congemfoco Simbora.  Se a vacina não der certo, tanto faz ue kkkk  Vai morrer de qu…",91
18:13:31,RT @UOL: Jorge Aragão é internado com covid-19 em hospital no Rio de Janeiro https://t.co/m2MT3aIu8H,92
18:13:34,Paraná registra duas mortes por covid-19 e mais 771 novos casos https://t.co/LihJgmV4hy,93
18:13:50,"RT @pauloganime: Ao obrigar a população a tomar vacina restringimos sua liberdade de escolha. Assim como no caso das fake news, é muito mai…",94
18:13:56,Boletim: Pernambuco registra 106 casos de Covid-19 e mais sete mortes - https://t.co/HAEAQOvJnt https://t.co/DEZwpQCKIz,95
18:14:6,Antibiótico Covid(?) Bac... Deixa pra lá,96
18:14:9,"Não sou bonzinho! como morreu bem feito, mas preferiria que tivesse ficado tetraplégico dando trabalho para a famíl… https://t.co/FvcXxhWLzF",97
