12:11:31,RT @BelaMegale: Paulo Guedes foi o único a usar máscara no jantar organizado p/ reconcilia-lo com Rodrigo Maia. Ao menos dois ministros e u…,98
12:11:40,RT @SamPancher: Bolsonaro disse agora há pouco que o MS não tornará a vacina contra a Covid-19 obrigatória. Afirmou também que a Anvisa só…,99
12:11:59,RT @brasil247: Primeiro gato infectado com Covid-19 no Brasil tem diagnóstico confirmado https://t.co/MyVzBZ89MO,100
12:12:3,"Acre mantém medidas restritivas contra o coronavírus até o fim de outubro. Até dia 30, estabelecimentos comerciais… https://t.co/YB5k8tVZsR",101
12:12:9,"@FCCRATEUS num é, rapaz, covid acabando até com relacionamento hshahaha",102
12:12:10,Portugal - Covid-19: Declaração médica substitui teste negativo em regresso à escola ou emprego https://t.co/pOXZBnZiYn,103
12:12:37,Covid-19: Portugal já fez mais de três milhões de testes https://t.co/svmtxum20o,104
12:12:37,Covid-19. País de Gales anuncia confinamento total de duas semanas para diminuir propagação https://t.co/InM6JLmU0i,105
12:12:44,"RT @g_garc2: E a semana começa com a esquerda e sua ""democracia"" sendo aplaudida por seus seguidores. Na Bolívia, o candidato do Evo ganha…",106
12:13:3,Novas normas da DGS: Pais temem que aulos regressem às escolas ainda infetados https://t.co/zqOMNETsYY,107
12:13:18,"RT @0_C0RV0: O Twitter removeu um tweet do principal consultor de coronavírus da Casa Branca, Dr. Scott Atlas, por questionar a eficácia da…",108
12:13:20,Covid-19: Deputado do PSD Pedro Rodrigues apela a Rio que se demarque de app&gt;/i&gt; obrigatória https://t.co/7ztl0HiqIS,109
12:13:20,"RT @o_antagonista: O premiê belga, Alexander de Croo, disse que os números da pandemia da Covid-19 no país estão piores agora do que em mar…",110
12:13:31,Ai @sikerajr  isso aqui👇 foi ontem no RIo Grande Do Norte. Uma Multidão nas Ruas. o Cândido IDOSO Sem Máscara. Aqui… https://t.co/SKJNr677tM,111
12:13:37,"Brasil se aproxima de 154 mil vidas perdidas pela Covid-19 e 5,2 milhões de infectados https://t.co/5ZwTEllWQ4",112
12:13:41,"RT @BolsoTrumpRaiz: O PIB da China cresceu, enquanto no resto do mundo desabou. O meu grande medo é da China ter gostado do produto Coronav…",113
12:13:59,"#AmemAoSTF O que @JairBolsonaro tem feito sistematicamente, é dizer amém ao STF, s/ ao menos usar a AGU p/ recorrer… https://t.co/MWoBKESVIt",114
12:14:1,"Risco de contaminar-se ao ar livre é quase zero, mas cuidado deve continuar https://t.co/XNN7yk28tN via @UOL",115
12:14:3,Doentes ligeiros à covid apenas precisam de declaração médica para regressar ao trabalho https://t.co/MlrzjDGeUi https://t.co/R7wL4hTeC5,116
12:14:9,"Só um aviso  Como a maioria dos brasileiros, tratam as notícias de coronavírus como um assunto politico e vem aqui… https://t.co/tWPYc6xJG9",117
12:14:11,RT @EleicoesEUA: 🚨 Joe Biden testou novamente negativo para COVID-19.,118
12:14:24,Bolsonaro reafirma que vacina da Covid não será obrigatória.  https://t.co/5qwwxCs8AX,119
12:14:24,"Bolsonaro volta a atacar Doria por vacina: ""se intitula médico do Brasil"" https://t.co/FbMUudcz14 Melhor, nós tomam… https://t.co/nvopp3JB8M",120
12:14:33,*A Vacina é Republicana*  https://t.co/pkftdxllr8,121
12:14:39,Paraíba segue na faixa vermelha com índice de 27% de mortes causadas pela Covid-19 https://t.co/ITSWL6zj5F,122
12:14:42,"RT @BelaMegale: Mais dois ministros do TCU testam positivo para Covid-19 após jantar de reconciliação entre Maia e Paulo Guedes. Com eles,…",123
12:14:42,Médico que contraiu Covid-19 trabalhando se recupera após 38 dias https://t.co/uORrGLSTLg,124
12:14:52,indo pro trabalho de moto taxi e rindo na cara do covid,125
12:15:2,"RT @BobjeffHD: São Paulo, por seu ditador, cúmplice dos comunistas chineses, está investindo desde agosto do ano passado (?) milhões na vac…",126
12:15:37,"Morre, manada, morre!",127
12:15:41,E não é que também fazemos mágica? Depois que o jornal A Região denunciou a queda suspeita de casos de covid em Ita… https://t.co/kiLjPwHs88,128
12:15:49,"O Brasil é o 2º país do mundo com mais mortes por coronavírus em números absolutos, atrás apenas dos EUA. Resultado… https://t.co/pY5PXAuetU",129
12:15:51,"Covid-19: Bruxelas lança plataforma de app de rastreio, Portugal pode aderir em novembro https://t.co/vnP0rpkec9 https://t.co/yA5oN1x25o",130
12:16:27,Barra do Piraí está com 1162 casos confirmados por Covid-19 #DiariodoVale #BarradoPirai #COVID19,131
12:16:31,Só eu acho que os estados e prefeituras e hospitais particulares não deviam abrir mais vagas para pacientes de covi… https://t.co/6qP5FvAYUw,132
12:16:32,"Covid-19: vacina chinesa é segura e eficaz, indica teste preliminar https://t.co/juTA23jj8a",133
12:16:32,"RT @JornalBSM: O presidente declarou seu posicionamento sobre a vacinação contra o novo coronavírus, após o governador de São Paulo, João D…",134
12:16:42,"RT @g_garc2: E a semana começa com a esquerda e sua ""democracia"" sendo aplaudida por seus seguidores. Na Bolívia, o candidato do Evo ganha…",135
12:16:53,"Só um aviso  Como a maioria dos brasileiros, tratam as notícias de coronavírus como um assunto politico e vem aqui… https://t.co/hCdrmenaDZ",136
12:16:54,"Para Horton, o termo sindemia seria mais adequado, uma vez que o vírus não atua sozinho, mas combinado com outras d… https://t.co/z02124Tv3N",137
12:16:55,Doentes ligeiros à covid apenas precisam de declaração médica para regressar ao trabalho https://t.co/ZldKvxfl2I https://t.co/CUwc04qP3d,138
12:16:59,Campo Grande passa dos 34 mil infectados pelo coronavírus; já são 642 óbitos  https://t.co/kc85fQ5jRa,139
12:17:10,Eslovênia impõe toque de recolher contra segunda onda de coronavírus   https://t.co/fynRmnxGDI https://t.co/9IBdQtlATI,140
12:17:10,"Só um aviso  Como a maioria dos brasileiros, tratam as notícias de coronavírus como um assunto politico e vem aqui… https://t.co/1qpBO5dQfE",141
12:17:11,"RT @cirogomes: O Brasil é o 2º país do mundo com mais mortes por coronavírus em números absolutos, atrás apenas dos EUA. Resultado da forma…",142
12:17:11,"RT @cirogomes: O Brasil é o 2º país do mundo com mais mortes por coronavírus em números absolutos, atrás apenas dos EUA. Resultado da forma…",143
12:17:19,Barra do Piraí está com 1162 casos confirmados por Covid-19 #DiariodoVale #BarradoPirai #COVID19,144
12:17:21,RT @majorfabianadep: O nosso Presidente @jairbolsonaro reafirmou hoje pela manhã que a vacina contra o CoronaVirus não será obrigatória. ht…,145
12:17:23,"RT @g_garc2: E a semana começa com a esquerda e sua ""democracia"" sendo aplaudida por seus seguidores. Na Bolívia, o candidato do Evo ganha…",146
12:17:25,"#Eleições2020 Por causa do #coronavírus, teremos uma eleição com menos ruas e mais redes sociais. Entenda esse proc… https://t.co/vzHlFS3rtW",147
12:17:32,Notícias &amp; Atualizações do #Coronavirus - Perdeu algo? Ouça o #Podcast https://t.co/7r3GgC0boT,148
12:17:39,China detecta amostra viva do coronavírus em embalagens de bacalhau congelado.  https://t.co/SJqnSE6nOC https://t.co/TmzT2C4K5j,149
12:17:50,Salvador: Leitos clínicos pediátricos para Covid-19 estão 100% ocupados https://t.co/VaB0Zr4BDC #COVID19,150
12:17:52,"RT @rafamfilho: Bolsonaro volta a atacar Doria por vacina: ""se intitula médico do Brasil"" https://t.co/FbMUudcz14 Melhor, nós tomamos e o g…",151
12:18:6,Informação foi dada durante um webinário realizado há pouco. ⠀ Mais informações na tela do BandNews. ⠀ #Vacina… https://t.co/EeCjidCDU7,152
12:18:28,"Infectado com Covid-19, deputado Roberto Carlos é internado em UTI https://t.co/YVhumcRKXm",153
12:18:33,"RT @MarinezSasso: Depois das eleições, alguém tem dúvidas de que irão falar da segunda onda de covid?",154
12:18:34,"Covid-19: Cáritas já ajudou mais de 29 mil pessoas, em apenas seis meses https://t.co/GEakVwYccy",155
12:18:35,"Covid-19: Cáritas já ajudou mais de 29 mil pessoas, em apenas seis meses https://t.co/yrfMN5WGFX",156
12:18:44,"Covid-19: Bruxelas lança plataforma de app de rastreio, Portugal pode aderir em novembro https://t.co/dMmhVwK0wi",157
12:18:59,Mundo chega a mais de 40 milhões de contaminações por Covid-19 - https://t.co/SEh9tPQYDX https://t.co/hp8WxfhKBL,158
